"Activity" "Subject" "Body_Acceleration_Mean_X" "Body_Acceleration_Mean_Y" "Body_Acceleration_Mean_Z" "Body_Acceleration_StD_X" "Body_Acceleration_StD_Y" "Body_Acceleration_StD_Z" "Gravity_Acceleration_Mean_X" "Gravity_Acceleration_Mean_Y" "Gravity_Acceleration_Mean_Z" "Gravity_Acceleration_StD_X" "Gravity_Acceleration_StD_Y" "Gravity_Acceleration_StD_Z" "Body_Acceleration_Jerk_Mean_X" "Body_Acceleration_Jerk_Mean_Y" "Body_Acceleration_Jerk_Mean_Z" "Body_Acceleration_Jerk_StD_X" "Body_Acceleration_Jerk_StD_Y" "Body_Acceleration_Jerk_StD_Z" "Body_Gyroscope_Mean_X" "Body_Gyroscope_Mean_Y" "Body_Gyroscope_Mean_Z" "Body_Gyroscope_StD_X" "Body_Gyroscope_StD_Y" "Body_Gyroscope_StD_Z" "Body_Gyroscope_Jerk_Mean_X" "Body_Gyroscope_Jerk_Mean_Y" "Body_Gyroscope_Jerk_Mean_Z" "Body_Gyroscope_Jerk_StD_X" "Body_Gyroscope_Jerk_StD_Y" "Body_Gyroscope_Jerk_StD_Z" "Body_Acceleration_Magnitude_Mean" "Body_Acceleration_Magnitude_StD" "Gravity_Acceleration_Magnitude_Mean" "Gravity_Acceleration_Magnitude_StD" "Body_Acceleration_Jerk_Magnitude_Mean" "Body_Acceleration_Jerk_Magnitude_StD" "Body_Gyroscope_Magnitude_Mean" "Body_Gyroscope_Magnitude_StD" "Body_Gyroscope_Jerk_Magnitude_Mean" "Body_Gyroscope_Jerk_Magnitude_StD" "FFT_Body_Acceleration_Mean_X" "FFT_Body_Acceleration_Mean_Y" "FFT_Body_Acceleration_Mean_Z" "FFT_Body_Acceleration_StD_X" "FFT_Body_Acceleration_StD_Y" "FFT_Body_Acceleration_StD_Z" "FFT_Body_Acceleration_Jerk_Mean_X" "FFT_Body_Acceleration_Jerk_Mean_Y" "FFT_Body_Acceleration_Jerk_Mean_Z" "FFT_Body_Acceleration_Jerk_StD_X" "FFT_Body_Acceleration_Jerk_StD_Y" "FFT_Body_Acceleration_Jerk_StD_Z" "FFT_Body_Gyroscope_Mean_X" "FFT_Body_Gyroscope_Mean_Y" "FFT_Body_Gyroscope_Mean_Z" "FFT_Body_Gyroscope_StD_X" "FFT_Body_Gyroscope_StD_Y" "FFT_Body_Gyroscope_StD_Z" "FFT_Body_Acceleration_Magnitude_Mean" "FFT_Body_Acceleration_Magnitude_StD" "FFT_Body_Acceleration_Jerk_Magnitude_Mean" "FFT_Body_Acceleration_Jerk_Magnitude_StD" "FFT_Body_Gyroscope_Magnitude_Mean" "FFT_Body_Gyroscope_Magnitude_StD" "FFT_Body_Gyroscope_Jerk_Magnitude_Mean" "FFT_Body_Gyroscope_Jerk_Magnitude_StD"
"SITTING" 30 2.68336081379032e-01 -8.04731295322581e-03 -9.9515446133871e-02 -9.83622744193548e-01 -9.37857000806452e-01 -9.50654041290323e-01 8.25473836935484e-01 1.14588392624871e-01 3.4476602e-01 -9.78364712258065e-01 -9.59361306774194e-01 -9.56635663064516e-01 7.60057731790323e-02 9.75692523887097e-03 -2.78161828080645e-03 -9.88864577419355e-01 -9.80420928387097e-01 -9.88164381290323e-01 -3.58426482048387e-02 -7.4353558416129e-02 7.02002598387097e-02 -9.88132669516129e-01 -9.76477561935484e-01 -9.55053200806452e-01 -9.5270767516129e-02 -4.07930587264516e-02 -4.88204595806452e-02 -9.93868545483871e-01 -9.92491322903226e-01 -9.88124495645161e-01 -9.57487221451613e-01 -9.42901466612903e-01 -9.57487221451613e-01 -9.42901466612903e-01 -9.87799055645161e-01 -9.8605764e-01 -9.55847323870968e-01 -9.60641288225806e-01 -9.93737388225806e-01 -9.91280225e-01 -9.85008785e-01 -9.54076042258065e-01 -9.66274090645161e-01 -9.83231005483871e-01 -9.33992577903226e-01 -9.46203823387097e-01 -9.88775436451613e-01 -9.80405717258064e-01 -9.85978315322581e-01 -9.90017564516129e-01 -9.81902116451613e-01 -9.88971211935484e-01 -9.87034626451613e-01 -9.82005883387097e-01 -9.61177109516129e-01 -9.88484803225806e-01 -9.73804950806452e-01 -9.5730868516129e-01 -9.59923388064516e-01 -9.43543732580645e-01 -9.85826330967742e-01 -9.85294959032258e-01 -9.73876282903226e-01 -9.59513937258065e-01 -9.91750682096774e-01 -9.90946424516129e-01
"STANDING" 1 2.78917629056604e-01 -1.61375901037736e-02 -1.10601817735849e-01 -9.95759901509434e-01 -9.73190056415094e-01 -9.79775876981132e-01 9.42952000377358e-01 -2.72983832264151e-01 1.34905823226415e-02 -9.9376298509434e-01 -9.81225957924528e-01 -9.76324063584906e-01 7.53766542264151e-02 7.97573092830189e-03 -3.68524954709434e-03 -9.94604542264151e-01 -9.8564873245283e-01 -9.92251177358491e-01 -2.39877347979245e-02 -5.93972209811321e-02 7.4800751e-02 -9.87191946603774e-01 -9.8773444e-01 -9.80645626981132e-01 -9.96092129056604e-02 -4.40627877924528e-02 -4.89505466716981e-02 -9.92945106981132e-01 -9.95137917358491e-01 -9.92108467169811e-01 -9.84278207358491e-01 -9.81942928867925e-01 -9.84278207358491e-01 -9.81942928867925e-01 -9.92367790566038e-01 -9.93096209433962e-01 -9.76493792830189e-01 -9.78690028679245e-01 -9.94966790566038e-01 -9.94733238679245e-01 -9.95249932641509e-01 -9.77070847735849e-01 -9.85297098679245e-01 -9.9602834509434e-01 -9.72293102075472e-01 -9.77937259622642e-01 -9.94630797358491e-01 -9.85418704528302e-01 -9.90752166037736e-01 -9.95073759245283e-01 -9.87018226792453e-01 -9.92349818113208e-01 -9.86386786037736e-01 -9.88984455849057e-01 -9.80773122830189e-01 -9.87497128679245e-01 -9.87107727735849e-01 -9.8234533e-01 -9.85356361132075e-01 -9.82313804716981e-01 -9.9254247754717e-01 -9.92536003396226e-01 -9.84617623396226e-01 -9.78466072075472e-01 -9.94815376981132e-01 -9.94671123207547e-01
"STANDING" 2 2.77911472222222e-01 -1.84208270166667e-02 -1.05908536055556e-01 -9.87271889259259e-01 -9.57304989259259e-01 -9.49741851296296e-01 8.96928566851852e-01 -3.70062696851852e-01 1.29747161222222e-01 -9.86685818703704e-01 -9.7419442037037e-01 -9.45927078703704e-01 7.47588597592593e-02 1.03291774794444e-02 -8.37158846722222e-03 -9.81085715555556e-01 -9.7105943962963e-01 -9.82841446481482e-01 -2.38623875712963e-02 -8.20396577592593e-02 8.78351695481481e-02 -9.72998629814815e-01 -9.71441996481481e-01 -9.64856701851852e-01 -1.05562157888889e-01 -4.2241953537037e-02 -5.46539479425926e-02 -9.79324000740741e-01 -9.83447258518519e-01 -9.73610118333333e-01 -9.65875181296296e-01 -9.57874965e-01 -9.65875181296296e-01 -9.57874965e-01 -9.80489077407407e-01 -9.76675280185185e-01 -9.63466341851852e-01 -9.5394338037037e-01 -9.83951904259259e-01 -9.77204427777778e-01 -9.83946739814815e-01 -9.59871697407407e-01 -9.62471195740741e-01 -9.89056469814815e-01 -9.57908842222222e-01 -9.46433583518518e-01 -9.80973241666667e-01 -9.70851337962963e-01 -9.79775152037037e-01 -9.83007923703704e-01 -9.73520241111111e-01 -9.84599905185185e-01 -9.67037112037037e-01 -9.72576152962963e-01 -9.60627696111111e-01 -9.7498812462963e-01 -9.7103605037037e-01 -9.69754295740741e-01 -9.64052166481482e-01 -9.60519381481482e-01 -9.77065295555556e-01 -9.7516046e-01 -9.61775904814815e-01 -9.56788725740741e-01 -9.77849827407407e-01 -9.77754298148148e-01
"STANDING" 3 2.80046513278689e-01 -1.43376555065574e-02 -1.01621722633148e-01 -9.6674254295082e-01 -8.93449307213115e-01 -9.11419015081967e-01 9.3503077852459e-01 -3.01735130327869e-01 2.4763106752459e-02 -9.82020428032787e-01 -9.57425321803279e-01 -9.28161577377049e-01 7.50900622277049e-02 7.71663644590164e-03 -8.07177934114754e-03 -9.57086489344262e-01 -9.41686785737705e-01 -9.73059634918033e-01 -2.46626070770492e-02 -5.85101918262295e-02 6.65262054098361e-02 -9.00462227540984e-01 -9.27788618196721e-01 -9.1236408147541e-01 -9.94602620655738e-02 -4.72415819016393e-02 -4.16832156688525e-02 -9.40937642459016e-01 -9.68433747868853e-01 -9.58293011803279e-01 -9.25430819016393e-01 -9.15143303606557e-01 -9.25430819016393e-01 -9.15143303606557e-01 -9.59303840327869e-01 -9.48770043278689e-01 -8.92089349344262e-01 -8.8212522147541e-01 -9.62339339672131e-01 -9.57679766885246e-01 -9.60123409508197e-01 -9.08075353770492e-01 -9.39507735245902e-01 -9.69931287377049e-01 -8.9243434852459e-01 -9.04801254590164e-01 -9.57666856721311e-01 -9.43497973606557e-01 -9.69174903442623e-01 -9.60570921803279e-01 -9.43948547213115e-01 -9.75595949508197e-01 -9.01282267540984e-01 -9.37711157213115e-01 -9.16172537704918e-01 -9.01985672459016e-01 -9.23125941147541e-01 -9.19743846065574e-01 -9.26968932295082e-01 -9.21836076557377e-01 -9.48627467704918e-01 -9.4820681442623e-01 -9.13682362622951e-01 -8.83439718032787e-01 -9.60331717868852e-01 -9.57121510491803e-01
"STANDING" 4 2.80499745892857e-01 -9.48911098553571e-03 -9.61574905535714e-02 -9.7692058e-01 -8.6159737875e-01 -8.96880538392857e-01 9.5619779125e-01 -7.59009061071429e-02 1.66893825946429e-01 -9.72908355892857e-01 -9.17613464821429e-01 -8.99404775267857e-01 7.21328379857143e-02 -6.53015693773214e-03 -2.11889890567857e-02 -9.72586541964286e-01 -9.38354677857143e-01 -9.73054201071429e-01 -3.06449342357143e-02 -6.1824850625e-02 7.55636430892857e-02 -9.09687974464286e-01 -9.49227146964286e-01 -9.09995038571429e-01 -1.03057894142857e-01 -4.61257201357143e-02 -4.90753497867857e-02 -9.49633878571429e-01 -9.76065174642857e-01 -9.57982019464286e-01 -9.06478051785714e-01 -8.90976683392857e-01 -9.06478051785714e-01 -8.90976683392857e-01 -9.63370738392857e-01 -9.58159482142857e-01 -9.00982100535714e-01 -8.85144317678571e-01 -9.67614073928571e-01 -9.64282784285714e-01 -9.73497549642857e-01 -8.89549205e-01 -9.3164342125e-01 -9.78737637678571e-01 -8.57380281803571e-01 -8.87554317678571e-01 -9.72310894285714e-01 -9.37624242142857e-01 -9.68648411607143e-01 -9.75706723571429e-01 -9.44075308928571e-01 -9.76229505535714e-01 -9.05464161964286e-01 -9.55992945178571e-01 -9.15280955357143e-01 -9.12464793928571e-01 -9.45825840178571e-01 -9.1665163125e-01 -9.17614014821429e-01 -8.95340042142857e-01 -9.56139283571429e-01 -9.6003249875e-01 -9.14209165714286e-01 -8.87194404285714e-01 -9.64471139464286e-01 -9.664302175e-01
"STANDING" 5 2.82544390892857e-01 -7.00418554517857e-03 -1.02171095696429e-01 -9.68591815714286e-01 -8.69439913392857e-01 -8.69327321785714e-01 9.60188699107143e-01 -3.871012665e-02 1.38638436607143e-01 -9.74088206071429e-01 -9.31973943392857e-01 -9.14608495714286e-01 7.25189859107143e-02 -2.21990214464286e-03 -1.22812220569643e-02 -9.62647080178571e-01 -9.31217140714286e-01 -9.63832118928571e-01 -3.22711902673214e-02 -5.0987505e-02 6.90945763946429e-02 -9.10395222321429e-01 -9.33738104107143e-01 -9.07471555714286e-01 -9.22249863035714e-02 -3.99108188821429e-02 -4.22221341625e-02 -9.41930044107143e-01 -9.61177741607143e-01 -9.44755343035714e-01 -9.06104701071429e-01 -8.7977380125e-01 -9.06104701071429e-01 -8.7977380125e-01 -9.56863566071429e-01 -9.42962047678571e-01 -9.00671630714286e-01 -8.67041711785714e-01 -9.58405900892857e-01 -9.47970723571429e-01 -9.64500917321429e-01 -8.90796360535714e-01 -9.15083799107143e-01 -9.7066840875e-01 -8.67933178017857e-01 -8.58231387857143e-01 -9.63059235178571e-01 -9.3137020875e-01 -9.58438726607143e-01 -9.65778920714286e-01 -9.36202600714286e-01 -9.6807230125e-01 -9.09661802321429e-01 -9.39373524464286e-01 -9.07190836607143e-01 -9.12780915714286e-01 -9.31857811428571e-01 -9.1678935625e-01 -9.046413925e-01 -8.86745170714286e-01 -9.41825903035714e-01 -9.43601960178571e-01 -9.04543921607143e-01 -8.68913993928571e-01 -9.52286438035714e-01 -9.46196462857143e-01
"STANDING" 6 2.80346248596491e-01 -1.81236327175439e-02 -1.12172831947368e-01 -9.81758159649123e-01 -9.21493191754386e-01 -9.25692371929825e-01 9.45139003859649e-01 -2.30251036140351e-01 1.39193473596491e-02 -9.85583066842105e-01 -9.6844910122807e-01 -9.42795062280702e-01 7.30699604561404e-02 8.71883993421053e-03 -4.81712245438596e-03 -9.73132635789474e-01 -9.49362277017544e-01 -9.67547241754386e-01 -2.8251913022807e-02 -5.89823639438597e-02 7.67394745964912e-02 -9.47561298596491e-01 -9.4248658631579e-01 -9.47782155964912e-01 -1.03292534210526e-01 -4.28828304736842e-02 -5.06432189438596e-02 -9.46423593157895e-01 -9.62422163684211e-01 -9.62758177192982e-01 -9.45022876491228e-01 -9.39310249649123e-01 -9.45022876491228e-01 -9.39310249649123e-01 -9.67102436140351e-01 -9.56099145964912e-01 -9.39404744385965e-01 -9.15891572982456e-01 -9.63406222982456e-01 -9.52536233859649e-01 -9.77100287368421e-01 -9.30336471754386e-01 -9.42864017017544e-01 -9.84067374035088e-01 -9.21449111052632e-01 -9.22067224210526e-01 -9.7348053877193e-01 -9.51405464912281e-01 -9.63743518070175e-01 -9.75235677719298e-01 -9.50681450350877e-01 -9.69895845789474e-01 -9.31612384385965e-01 -9.43273146140351e-01 -9.43239602105263e-01 -9.52817395263158e-01 -9.42539174210526e-01 -9.5445570245614e-01 -9.45949804035088e-01 -9.4456410754386e-01 -9.55914005438597e-01 -9.5538157877193e-01 -9.26664297017544e-01 -9.23108761578947e-01 -9.55425138245614e-01 -9.52088499473684e-01
"STANDING" 7 2.82723539433962e-01 -1.45740341037736e-02 -9.97778303207547e-02 -9.79307570377358e-01 -9.23400921886792e-01 -9.17064168490566e-01 9.58728687924528e-01 -1.17607048924528e-01 -5.16573721320755e-02 -9.87917503962264e-01 -9.66162998679245e-01 -9.39161014716981e-01 7.51915112830189e-02 6.94700354075472e-03 -1.08420294035849e-02 -9.76403544716981e-01 -9.65810609622642e-01 -9.72060053207547e-01 -2.91582212545283e-02 -7.74336443396226e-02 8.51045000566038e-02 -9.45247687358491e-01 -9.49646946792453e-01 -9.51630777358491e-01 -9.01539662169811e-02 -4.12797611886792e-02 -5.45390015471698e-02 -9.6598339754717e-01 -9.76837757358491e-01 -9.78166790943396e-01 -9.42724659245283e-01 -9.33590156792453e-01 -9.42724659245283e-01 -9.33590156792453e-01 -9.73381306226415e-01 -9.68566356037736e-01 -9.43425564528302e-01 -9.18438958867924e-01 -9.77377083018868e-01 -9.7210793e-01 -9.76681834339623e-01 -9.41883783773585e-01 -9.38550519811321e-01 -9.80541336037736e-01 -9.19118753018868e-01 -9.12358813773585e-01 -9.76323086226415e-01 -9.67165093018868e-01 -9.68229643018868e-01 -9.78729082830189e-01 -9.66850290188679e-01 -9.74533710754717e-01 -9.38121637735849e-01 -9.57548671320755e-01 -9.57165056226415e-01 -9.47891986226415e-01 -9.45818157735849e-01 -9.54339406415094e-01 -9.45611450377358e-01 -9.3728796509434e-01 -9.67417888301887e-01 -9.69092161886792e-01 -9.3870498490566e-01 -9.19848139056604e-01 -9.73671168679245e-01 -9.71899418301887e-01
"STANDING" 8 2.79620986111111e-01 -1.48113067148148e-02 -1.06114996837037e-01 -9.88815418148148e-01 -9.38479429074074e-01 -9.26065255185185e-01 9.57669921111111e-01 -9.04603488214815e-02 -9.79392024814815e-02 -9.87690217222222e-01 -9.58904114074074e-01 -9.18293913703704e-01 7.53739045185185e-02 8.14951727462963e-03 3.22153267648148e-03 -9.89198879814815e-01 -9.76442140740741e-01 -9.82610899259259e-01 -2.19671978203704e-02 -2.80117633814815e-02 6.3688907e-02 -9.72990379814815e-01 -9.69421045555556e-01 -9.74118322407407e-01 -9.7757576e-02 -4.85190684259259e-02 -4.78483225666667e-02 -9.81573085740741e-01 -9.85508765185185e-01 -9.89270900740741e-01 -9.53762884074074e-01 -9.37187185222222e-01 -9.53762884074074e-01 -9.37187185222222e-01 -9.84920797777778e-01 -9.79932239074074e-01 -9.52848496851852e-01 -9.5322478962963e-01 -9.87580587777778e-01 -9.82460332222222e-01 -9.88219862222222e-01 -9.500491e-01 -9.50362935555556e-01 -9.8918374962963e-01 -9.36231722777778e-01 -9.19744963888889e-01 -9.89029238518519e-01 -9.76177675e-01 -9.79477193333333e-01 -9.90414086851852e-01 -9.7858173e-01 -9.84465744444444e-01 -9.69677435925926e-01 -9.72595487037037e-01 -9.75512276666667e-01 -9.74200997592593e-01 -9.68055495925926e-01 -9.75976456111111e-01 -9.53746070740741e-01 -9.38628186322222e-01 -9.79745872037037e-01 -9.79135440925926e-01 -9.64564224074074e-01 -9.54119826296296e-01 -9.83709233333333e-01 -9.81832336296296e-01
"STANDING" 9 2.82310057333333e-01 -2.00454954022222e-02 -9.52747481333333e-02 -9.75741252444444e-01 -9.38635759333333e-01 -9.19295805777778e-01 9.61323502222222e-01 -1.0383816474e-02 9.14769235555555e-03 -9.89103160444444e-01 -9.72573867555556e-01 -9.32245295111111e-01 7.60032053555556e-02 1.30699796066667e-02 -4.700785502e-03 -9.69973398888889e-01 -9.63849332888889e-01 -9.70584264666667e-01 -2.9183136346e-02 -6.0810158296e-02 9.92409332222222e-02 -9.21990612e-01 -9.46046640444444e-01 -9.39889737333333e-01 -9.5897704e-02 -4.19199574333333e-02 -5.75743131488889e-02 -9.49105691555556e-01 -9.75036530444444e-01 -9.69726483555556e-01 -9.45167482444444e-01 -9.36105010444444e-01 -9.45167482444444e-01 -9.36105010444444e-01 -9.69524578888889e-01 -9.63764177777778e-01 -9.21030223111111e-01 -9.08291403111111e-01 -9.69824044222222e-01 -9.65287050888889e-01 -9.71662692e-01 -9.44849431777778e-01 -9.41686874222222e-01 -9.77579248444444e-01 -9.38790016888889e-01 -9.13896832222222e-01 -9.71313768666667e-01 -9.62624298888889e-01 -9.67129200444444e-01 -9.71278823333333e-01 -9.68234579555556e-01 -9.72588748666667e-01 -9.16974437555556e-01 -9.54514301555556e-01 -9.41510336e-01 -9.24738576444444e-01 -9.41950576888889e-01 -9.44942811777778e-01 -9.46330171777778e-01 -9.40265546444444e-01 -9.63242884e-01 -9.63593159555556e-01 -9.29769067777778e-01 -9.10909659555556e-01 -9.67491628e-01 -9.64770799111111e-01
"STANDING" 10 2.76650300681818e-01 -1.55418603409091e-02 -1.07964083931818e-01 -9.78403481818182e-01 -9.19561843409091e-01 -9.41271440454545e-01 9.54008785454545e-01 -4.31597830454545e-02 3.46980210431818e-02 -9.91259485e-01 -9.75410724090909e-01 -9.59579657727273e-01 8.09784390227273e-02 1.19007630575e-02 -4.85841031477273e-03 -9.64311490454545e-01 -9.41328663409091e-01 -9.764306e-01 -2.81854325604545e-02 -8.76820486363636e-02 1.03251560681818e-01 -9.29895057954545e-01 -9.58861164090909e-01 -9.53681099545455e-01 -1.04753833181818e-01 -3.71593000727273e-02 -5.84162547045455e-02 -9.50367548409091e-01 -9.76445016590909e-01 -9.69051030681818e-01 -9.51988907954545e-01 -9.37264537954545e-01 -9.51988907954545e-01 -9.37264537954545e-01 -9.65163818409091e-01 -9.52058214545455e-01 -9.29787259772727e-01 -9.20486810227273e-01 -9.71637661590909e-01 -9.64409410454545e-01 -9.70099814318182e-01 -9.23378745227273e-01 -9.55272383863636e-01 -9.82949246136364e-01 -9.21860476590909e-01 -9.38098683181818e-01 -9.63565166136364e-01 -9.42187760454545e-01 -9.72241512272727e-01 -9.68612135909091e-01 -9.44847393636364e-01 -9.79428729090909e-01 -9.24005912954545e-01 -9.60323800909091e-01 -9.50915730909091e-01 -9.32273942727273e-01 -9.58399857954545e-01 -9.58901257272727e-01 -9.401101675e-01 -9.45048242954545e-01 -9.51633690454545e-01 -9.52105964545455e-01 -9.37786743409091e-01 -9.22961550454545e-01 -9.65614081363636e-01 -9.65055815454545e-01
"STANDING" 11 2.77715562765957e-01 -1.71990886595745e-02 -1.08686630425532e-01 -9.94978878723404e-01 -9.64173331702128e-01 -9.86382712765957e-01 9.56464535957447e-01 -1.73082704680851e-01 1.27198423404255e-01 -9.94529398085106e-01 -9.81047828723404e-01 -9.89433253617021e-01 7.60097721914894e-02 1.24130965551064e-02 -7.4591623212766e-04 -9.92527404255319e-01 -9.79428279574468e-01 -9.90132989574468e-01 -2.93141521489362e-02 -7.65465041914894e-02 8.10588216170213e-02 -9.80242494680851e-01 -9.94210471914894e-01 -9.80636664893617e-01 -9.9519355893617e-02 -3.95992140851064e-02 -5.24732752340426e-02 -9.86690403617021e-01 -9.95571631276596e-01 -9.90663218510638e-01 -9.84853836595745e-01 -9.8030536893617e-01 -9.84853836595745e-01 -9.8030536893617e-01 -9.89242377234043e-01 -9.88853960638298e-01 -9.79978011489362e-01 -9.77071437446808e-01 -9.93428183617021e-01 -9.92579166595745e-01 -9.93808050638298e-01 -9.68703072553191e-01 -9.87669785531915e-01 -9.95573762978723e-01 -9.6350679e-01 -9.85958517446809e-01 -9.92385450851064e-01 -9.79287024255319e-01 -9.88460788085106e-01 -9.93414564042553e-01 -9.81185823617021e-01 -9.90378149574468e-01 -9.78301717234043e-01 -9.94025488297872e-01 -9.80762968085106e-01 -9.81009115744681e-01 -9.94353086595745e-01 -9.8230878106383e-01 -9.82255413617021e-01 -9.81503969574468e-01 -9.88636595319149e-01 -9.8802123106383e-01 -9.82576519787234e-01 -9.77437710851064e-01 -9.92981019787234e-01 -9.92277468510638e-01
"STANDING" 12 2.77405834918033e-01 -1.69002543196721e-02 -1.05526999754098e-01 -9.81243992459016e-01 -9.23140254098361e-01 -9.20684800114754e-01 9.57317821803279e-01 -2.1886535557377e-01 -3.95382767304918e-02 -9.85314210491803e-01 -9.70482614590164e-01 -9.39534099016393e-01 7.44631761967213e-02 1.00480041062295e-02 -7.88131384131148e-03 -9.72440195081967e-01 -9.53203115409836e-01 -9.75556976885246e-01 -3.00030427426229e-02 -7.00083750360656e-02 7.4256819e-02 -8.83655251803279e-01 -9.41469207540984e-01 -9.50364757540984e-01 -9.76380412377049e-02 -4.09520826508197e-02 -4.82863736885246e-02 -9.55415641803279e-01 -9.71195487377049e-01 -9.73689389672131e-01 -9.41459935081967e-01 -9.35232945245902e-01 -9.41459935081967e-01 -9.35232945245902e-01 -9.68790683278689e-01 -9.62678857213115e-01 -8.88101372786885e-01 -8.52271618032787e-01 -9.69289973606557e-01 -9.61923171967213e-01 -9.76469472295082e-01 -9.32775677704918e-01 -9.47178200163934e-01 -9.83647207377049e-01 -9.22852028360656e-01 -9.14189183770492e-01 -9.71971634098361e-01 -9.5329178e-01 -9.71122527868852e-01 -9.75581439016393e-01 -9.5666634442623e-01 -9.78792832786885e-01 -8.90292711147541e-01 -9.48251856721312e-01 -9.5260195295082e-01 -8.84385204098361e-01 -9.38529853770492e-01 -9.54335764426229e-01 -9.45217802786885e-01 -9.39741929016393e-01 -9.60859009508197e-01 -9.64145595245902e-01 -9.02356765573771e-01 -8.50033171967213e-01 -9.63059791967213e-01 -9.62909739016393e-01
"STANDING" 13 2.77758431052632e-01 -1.67891993964912e-02 -1.12124137754386e-01 -9.91020759298246e-01 -9.49422439473684e-01 -9.67538031754386e-01 9.42695296842105e-01 -2.39943146315789e-01 -5.24856614035088e-02 -9.92232401754386e-01 -9.74681225789474e-01 -9.76827157368421e-01 7.58630962280702e-02 7.62035230350877e-03 -7.04979340543859e-04 -9.87636104210526e-01 -9.77704172105263e-01 -9.86926242631579e-01 -2.95492164431579e-02 -7.53205243684211e-02 8.5471246877193e-02 -9.55577395789474e-01 -9.71721755964912e-01 -9.73436596140351e-01 -9.81199986666667e-02 -4.12872577807018e-02 -5.3926078122807e-02 -9.78465124561404e-01 -9.80982661403509e-01 -9.85177042982456e-01 -9.71564243157895e-01 -9.68519673859649e-01 -9.71564243157895e-01 -9.68519673859649e-01 -9.8680002754386e-01 -9.81865616666667e-01 -9.5782537245614e-01 -9.44980198421053e-01 -9.83637634912281e-01 -9.76197659649123e-01 -9.89425965614035e-01 -9.59427618245614e-01 -9.7756730122807e-01 -9.91817705263158e-01 -9.47179813157895e-01 -9.64048080877193e-01 -9.88198276666667e-01 -9.77752775438597e-01 -9.8460855877193e-01 -9.88185112807018e-01 -9.79412252631579e-01 -9.87871530526316e-01 -9.57154108421053e-01 -9.7291308e-01 -9.74394378070175e-01 -9.55818411578947e-01 -9.7142515122807e-01 -9.7553326754386e-01 -9.72393559473684e-01 -9.70445378947368e-01 -9.81977536491228e-01 -9.80621262631579e-01 -9.57488799473684e-01 -9.46857485438596e-01 -9.77197403859649e-01 -9.76467330175439e-01
"STANDING" 14 2.80545613833333e-01 -1.520781344e-02 -1.03817701790667e-01 -9.73268905e-01 -9.28525725333333e-01 -9.222763115e-01 8.75319569e-01 -2.26692231166667e-01 -3.38174888666667e-01 -9.72005366333333e-01 -9.65781048333333e-01 -9.40757718e-01 7.37933748485e-02 5.79566182983333e-03 -7.20777760485e-03 -9.78248526e-01 -9.66362425833333e-01 -9.70766734e-01 -2.20886526891667e-02 -5.581088271e-02 7.904758875e-02 -9.610917615e-01 -9.462806205e-01 -9.46589134666667e-01 -1.00718458866667e-01 -4.500967927e-02 -5.09036177765e-02 -9.69948875166667e-01 -9.706929555e-01 -9.74687865833333e-01 -9.43456847333333e-01 -9.36735577166667e-01 -9.43456847333333e-01 -9.36735577166667e-01 -9.72965788166667e-01 -9.70437182833333e-01 -9.43530016833333e-01 -9.31426203833333e-01 -9.74873328e-01 -9.66834217e-01 -9.726995625e-01 -9.42178248333333e-01 -9.424220265e-01 -9.73605553666667e-01 -9.26055903e-01 -9.17781858666667e-01 -9.7818164e-01 -9.67249904833333e-01 -9.66718434333333e-01 -9.80396601666667e-01 -9.67830182166667e-01 -9.73594305166667e-01 -9.57111767e-01 -9.508361945e-01 -9.50999877833333e-01 -9.62741032833333e-01 -9.44306864e-01 -9.50162705166667e-01 -9.49715059833333e-01 -9.39799869833333e-01 -9.70214125833333e-01 -9.69677515666667e-01 -9.44405563833333e-01 -9.34815560833333e-01 -9.69175636833333e-01 -9.66019259166667e-01
